Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,58,3127,853000,318000,1946124900.0,56,1805,643000,315000,971131500.0,0.754,0.577,2026-02-03
ABB,116,21343,1307625,-46500,15956379918.75,121,10676,914000,95750,7254324737.5,0.699,0.5,2026-02-03
ABCAPITAL,65,10870,13571800,2241300,12529608210.0,65,8639,13060300,2858200,8988577565.0,0.962,0.795,2026-02-03
ADANIENSOL,108,20613,3804300,527850,14294374053.75,103,8047,2886300,683100,4993073651.25,0.759,0.39,2026-02-03
ADANIENT,109,151942,8862429,2103054,110530875312.9,114,69405,7369650,1297491,45787848660.0,0.832,0.457,2026-02-03
ADANIGREEN,107,65651,8998800,300000,39372692370.0,109,27147,8118000,1501800,14464148070.0,0.902,0.414,2026-02-03
ADANIPORTS,74,127048,9069650,2815325,96201237332.5,74,63102,8008025,2912700,43803678843.75,0.883,0.497,2026-02-03
ALKEM,84,1267,109375,1000,939654887.5,85,1949,134250,49875,1267479837.5,1.227,1.538,2026-02-03
AMBER,67,9349,423100,33300,6225948770.0,71,5745,310000,65200,3517305820.0,0.733,0.615,2026-02-03
AMBUJACEM,105,29068,12472950,-571200,16971678622.5,104,14247,10915800,-343350,7766683365.0,0.875,0.49,2026-02-03
ANGELONE,60,38375,2159750,-79750,26758435375.0,60,24733,2101250,-238500,15095650662.5,0.973,0.645,2026-02-03
APLAPOLLO,92,3615,947450,-102200,2795940105.0,95,2659,743750,50750,1915041572.5,0.785,0.736,2026-02-03
APOLLOHOSP,102,19460,1091625,12500,18136797462.5,97,9247,922375,52500,7836358862.5,0.845,0.475,2026-02-03
ASHOKLEY,70,14131,41450000,-1990000,14805444350.0,65,7171,30790000,220000,6858572150.0,0.743,0.507,2026-02-03
ASIANPAINT,129,49724,8528250,193250,32051378162.5,121,21412,4226000,-25500,12830259587.5,0.496,0.431,2026-02-03
ASTRAL,57,10339,2095250,527425,6864199458.75,57,3335,1212100,217600,2040516842.5,0.578,0.323,2026-02-03
AUBANK,85,7666,5296000,-312000,7939493900.0,84,3969,4081000,154000,3838585550.0,0.771,0.518,2026-02-03
AUROPHARMA,106,14629,3187800,117700,10355613785.0,108,5994,2406250,154550,3925768082.5,0.755,0.41,2026-02-03
AXISBANK,115,81727,25354375,1943750,71892142718.75,117,51533,13990625,1223750,42803623687.5,0.552,0.631,2026-02-03
BAJAJ-AUTO,69,35839,1158975,-189075,27235911832.5,69,19621,782400,-21075,13884050088.75,0.675,0.547,2026-02-03
